"","X1","X2","MeanDecreaseAccuracy","MeanDecreaseGini"
"Nitrospiraceae",-1.8274692338041,-2.34880144440922,-2.6298631470582,0.104749175701715
"Spirochaetaceae",0.698978634087506,-2.32044716912589,-0.995836999085216,0.150305300876875
"Borreliaceae",2.45150328053917,-0.651059680881263,1.46347513008105,0.125158843407959
"Brachyspiraceae",2.15807434061999,0.441310635750763,1.5636941697353,0.100693066028726
"Leptospiraceae",-0.712435149307134,-0.274849643885516,-0.671675473044069,0.0637035400020351
"Vicinamibacteraceae",1.43769366218533,-1.11660813670651,0.183926485867368,0.0531224900227052
"Acidobacteriaceae",4.31423396524616,0.0320608990294122,3.85566431149459,0.106346895853997
"Hydrogenothermaceae",-2.20409936587219,0.237334588961977,-1.05131004390423,0.0425154779114851
"Aquificaceae",-1.08715893712115,-0.57290127377125,-1.30925314660492,0.0488284576163489
"Calditrichaceae",0.98127214902876,0.187750967904327,0.359516841613171,0.0490962735877418
"Synergistaceae",-0.572935099647167,-3.45959131766386,-2.38679470472981,0.0983437319791687
"Deferribacteraceae",-0.823444730593366,-0.432686669964479,-0.687483886695686,0.0876217225682035
"Thermotogaceae",1.09623959961026,-2.00603047613746,-0.420321841907272,0.0828722547504697
"Nitrosopumilaceae",0.504080449561862,-2.33577451048317,-1.37281880434063,0.0919014743641495
"Sulfolobaceae",0.687354929895518,-2.09460361675137,-0.744406179989376,0.142931993233503
"Methanosarcinaceae",1.46386753914359,-2.11944513078123,-0.199891092187824,0.198436674684695
"Methanomicrobiaceae",2.34318786277471,-2.62127507838709,-0.191589483604141,0.097374559760591
"Methanocellaceae",0.357326881066043,0.699374737238883,0.617809414382281,0.0321888738764716
"Methanococcaceae",0.841812019232689,0.394309115667706,1.00847412241552,0.0834682804665198
"Natrialbaceae",0.579238323288487,-1.23315020084031,-0.434869289000149,0.142953650347891
"Thermococcaceae",-0.45719016848088,-1.45825065972969,-1.15078813118745,0.117330286565618
"Methanobacteriaceae",-1.93085513142597,-3.027136931931,-3.12878546724459,0.150681884092775
"Cuniculiplasmataceae",-0.778777846662622,-1.33632536702261,-1.1702148636803,0.0354101792613967
"Endozoicomonadaceae",-0.566001492633761,-0.408346897306171,-0.593002006408058,0.0699235820490716
"Methylococcaceae",0.548885025046502,-0.953307654981422,-0.125167771659693,0.103055580647553
"Orbaceae",1.06609082590407,-0.602189146182175,0.440201345228517,0.0723585337201913
"Rhodobiaceae",3.35351328534594,-0.693554104354642,1.98893360307041,0.0729635271001293
"Methylophilaceae",0.120097159080806,0.715442233407043,0.6051017201565,0.0956138800966607
"Myxococcaceae",2.30208152022395,-1.70021063245549,0.570881231485248,0.106470846871697
"Blattabacteriaceae",0.185149559088606,-0.405925995482925,-0.103189457457825,0.0544567624126351
"Chloroflexaceae",1.50392309650259,1.14559133113129,1.56091344564992,0.051794356715664
"Kangiellaceae",-0.832925918158373,-1.2508080131718,-1.32162843619015,0.0671235001128125
"Ferrimonadaceae",-1.8302425888133,-0.566732086696653,-1.80994429655699,0.0404889981646027
"Rhodanobacteraceae",2.00074536560438,-1.44875293373394,0.568171195154752,0.094884779989033
"Microbulbiferaceae",0.48170542500767,-2.67606851690442,-1.10202094916353,0.0700315584545884
"Bartonellaceae",0.197723838342108,-0.370781755382035,-0.0792160754918302,0.13403123816476
"Carnobacteriaceae",0.947198055687996,-1.95390810244988,-0.697325819029793,0.150239316135245
"Gottschalkiaceae",-0.451130025903077,0.479663377301291,-0.0230650515482421,0.0406418395747862
"Anaerolineaceae",0.656287188729663,-1.30837863212043,-0.11067137034707,0.0828997226907708
"Caldilineaceae",-0.772012326681156,0.108741654477975,-0.322602000740228,0.0471889829638269
"Crocinitomicaceae",-0.0502084748071503,-2.16679405951509,-1.38586183986432,0.0550574311060358
"Cyclobacteriaceae",-2.26752413263261,-1.17396053772786,-2.24627431239483,0.155687082603453
"Flammeovirgaceae",-0.92158698577091,-2.07110040453216,-1.93653532656837,0.104071899129956
"Bernardetiaceae",-0.0188253323567646,-2.34587851257625,-1.69416769542249,0.075783091827684
"Saprospiraceae",0.115888917184958,-1.03377728304768,-0.46395564165962,0.0207370834724437
"Ignavibacteriaceae",-0.353015930903305,-0.899465913171225,-0.76950209962467,0.0236122676040848
"Parachlamydiaceae",-0.997988588517222,0.917738706190303,-0.0726359597504886,0.0531702118206389
"Methanocaldococcaceae",-2.03911554626378,-2.03589888890966,-2.44053839326302,0.0819361821450292
"Tissierellaceae",-2.42944915829297,-1.16226804250967,-2.08001242211226,0.028913259766279
"Microcoleaceae",0.331603465442572,-1.61147134007206,-0.831873231649158,0.09719173131386
"Granulosicoccaceae",-2.30458631006299,-0.897460520293429,-2.34372336848977,0.0534112698180117
"Methanomassiliicoccaceae",-2.39838904033036,-1.32279391533247,-2.62657158100683,0.0472144821811025
